N,method_id,residual_seed,basis_index,mode_1_rank,mode_2_rank,mode_3_rank,maximum_mode_rank
150,fixed,NaN,1,1,1,1,1
150,fixed,NaN,2,3,3,3,3
150,fixed,NaN,3,6,6,6,6
150,fixed,NaN,4,9,9,9,9
150,fixed,NaN,5,10,10,10,10
150,fixed,NaN,6,12,12,12,12
150,fixed,NaN,7,13,13,13,13
150,fixed,NaN,8,15,15,15,15
150,fixed,NaN,9,15,15,15,15
150,fixed,NaN,10,16,16,16,16
150,fixed,NaN,11,17,17,17,17
150,fixed,NaN,12,17,17,17,17
150,fixed,NaN,13,18,18,18,18
150,fixed,NaN,14,18,18,18,18
150,fixed,NaN,15,19,19,19,19
150,fixed,NaN,16,20,20,20,20
150,fixed,NaN,17,20,20,20,20
150,fixed,NaN,18,20,20,20,20
150,fixed,NaN,19,21,21,21,21
150,fixed,NaN,20,21,21,21,21
150,fixed,NaN,21,22,22,22,22
150,fixed,NaN,22,23,23,22,23
150,fixed,NaN,23,23,23,23,23
150,fixed,NaN,24,23,23,23,23
150,fixed,NaN,25,24,24,24,24
150,fixed,NaN,26,25,25,25,25
150,fixed,NaN,27,25,25,25,25
150,fixed,NaN,28,26,26,26,26
150,fixed,NaN,29,26,26,26,26
150,fixed,NaN,30,27,27,27,27
150,fixed,NaN,31,27,27,27,27
150,fixed,NaN,32,27,27,27,27
150,fixed,NaN,33,29,28,27,29
150,fixed,NaN,34,29,28,28,29
150,fixed,NaN,35,29,28,28,29
150,fixed,NaN,36,30,29,30,30
150,fixed,NaN,37,30,30,30,30
150,fixed,NaN,38,30,31,30,31
150,fixed,NaN,39,31,33,31,33
150,fixed,NaN,40,32,33,31,33
150,fixed,NaN,41,33,35,31,35
150,fixed,NaN,42,33,35,31,35
150,fixed,NaN,43,33,35,31,35
150,fixed,NaN,44,35,37,33,37
150,fixed,NaN,45,36,38,34,38
150,fixed,NaN,46,38,39,36,39
150,fixed,NaN,47,39,40,37,40
150,fixed,NaN,48,41,41,37,41
150,fixed,NaN,49,42,42,38,42
150,fixed,NaN,50,43,42,38,43
150,fixed,NaN,51,45,45,39,45
150,fixed,NaN,52,45,45,39,45
150,fixed,NaN,53,47,48,42,48
150,fixed,NaN,54,47,49,42,49
150,fixed,NaN,55,48,51,43,51
150,fixed,NaN,56,48,52,44,52
150,fixed,NaN,57,50,54,45,54
150,fixed,NaN,58,51,54,45,54
150,fixed,NaN,59,52,55,47,55
150,fixed,NaN,60,54,56,48,56
150,fixed,NaN,61,54,58,49,58
150,fixed,NaN,62,55,59,50,59
150,fixed,NaN,63,57,59,51,59
150,fixed,NaN,64,59,61,52,61
150,fixed,NaN,65,60,62,53,62
150,fixed,NaN,66,61,63,54,63
150,fixed,NaN,67,63,64,55,64
150,fixed,NaN,68,64,65,56,65
150,fixed,NaN,69,65,67,57,67
150,fixed,NaN,70,66,67,58,67
150,fixed,NaN,71,67,70,60,70
150,fixed,NaN,72,68,70,60,70
150,fixed,NaN,73,70,71,62,71
150,fixed,NaN,74,70,72,62,72
150,fixed,NaN,75,73,74,64,74
150,fixed,NaN,76,74,75,64,75
150,fixed,NaN,77,77,78,67,78
150,fixed,NaN,78,77,78,68,78
150,fixed,NaN,79,79,80,69,80
150,fixed,NaN,80,79,80,70,80
150,fixed,NaN,81,80,81,70,81
150,fixed,NaN,82,82,82,72,82
150,fixed,NaN,83,83,83,73,83
150,fixed,NaN,84,85,85,75,85
150,fixed,NaN,85,85,86,75,86
150,fixed,NaN,86,88,88,77,88
150,fixed,NaN,87,88,88,77,88
150,fixed,NaN,88,89,89,77,89
150,fixed,NaN,89,91,91,79,91
150,fixed,NaN,90,92,92,80,92
150,fixed,NaN,91,95,94,82,95
150,fixed,NaN,92,94,94,82,94
150,fixed,NaN,93,95,95,83,95
150,fixed,NaN,94,97,97,85,97
150,fixed,NaN,95,97,97,85,97
150,fixed,NaN,96,100,100,88,100
150,fixed,NaN,97,100,100,88,100
150,fixed,NaN,98,101,101,88,101
150,fixed,NaN,99,103,103,90,103
150,fixed,NaN,100,104,104,90,104
150,fixed,NaN,101,106,106,94,106
150,relaxed,NaN,1,1,1,1,1
150,relaxed,NaN,2,3,3,3,3
150,relaxed,NaN,3,6,6,6,6
150,relaxed,NaN,4,8,8,8,8
150,relaxed,NaN,5,10,10,10,10
150,relaxed,NaN,6,11,11,11,11
150,relaxed,NaN,7,12,12,12,12
150,relaxed,NaN,8,12,12,12,12
150,relaxed,NaN,9,13,13,13,13
150,relaxed,NaN,10,13,13,13,13
150,relaxed,NaN,11,13,13,13,13
150,relaxed,NaN,12,13,13,13,13
150,relaxed,NaN,13,13,13,13,13
150,relaxed,NaN,14,13,13,13,13
150,relaxed,NaN,15,13,13,13,13
150,relaxed,NaN,16,13,13,13,13
150,relaxed,NaN,17,13,13,14,14
150,relaxed,NaN,18,14,14,14,14
150,relaxed,NaN,19,14,14,14,14
150,relaxed,NaN,20,15,15,14,15
150,relaxed,NaN,21,15,15,14,15
150,relaxed,NaN,22,15,15,14,15
150,relaxed,NaN,23,15,15,15,15
150,relaxed,NaN,24,15,15,15,15
150,relaxed,NaN,25,15,15,15,15
150,relaxed,NaN,26,15,15,15,15
150,relaxed,NaN,27,16,16,15,16
150,relaxed,NaN,28,16,16,15,16
150,relaxed,NaN,29,16,16,15,16
150,relaxed,NaN,30,16,16,15,16
150,relaxed,NaN,31,16,16,15,16
150,relaxed,NaN,32,16,16,15,16
150,relaxed,NaN,33,17,17,16,17
150,relaxed,NaN,34,17,17,16,17
150,relaxed,NaN,35,17,17,16,17
150,relaxed,NaN,36,17,17,17,17
150,relaxed,NaN,37,17,17,17,17
150,relaxed,NaN,38,17,17,17,17
150,relaxed,NaN,39,17,17,17,17
150,relaxed,NaN,40,17,17,17,17
150,relaxed,NaN,41,17,17,17,17
150,relaxed,NaN,42,17,17,17,17
150,relaxed,NaN,43,17,17,17,17
150,relaxed,NaN,44,18,17,18,18
150,relaxed,NaN,45,18,17,18,18
150,relaxed,NaN,46,18,18,18,18
150,relaxed,NaN,47,18,18,18,18
150,relaxed,NaN,48,19,18,18,19
150,relaxed,NaN,49,19,18,18,19
150,relaxed,NaN,50,19,19,19,19
150,relaxed,NaN,51,19,19,19,19
150,relaxed,NaN,52,20,20,19,20
150,relaxed,NaN,53,20,21,21,21
150,relaxed,NaN,54,20,21,20,21
150,relaxed,NaN,55,21,21,21,21
150,relaxed,NaN,56,21,22,22,22
150,relaxed,NaN,57,22,22,23,23
150,relaxed,NaN,58,22,22,23,23
150,relaxed,NaN,59,23,23,24,24
150,relaxed,NaN,60,24,24,25,25
150,relaxed,NaN,61,24,25,25,25
150,relaxed,NaN,62,25,25,25,25
150,relaxed,NaN,63,26,27,26,27
150,relaxed,NaN,64,27,28,27,28
150,relaxed,NaN,65,27,28,27,28
150,relaxed,NaN,66,28,30,28,30
150,relaxed,NaN,67,29,31,29,31
150,relaxed,NaN,68,30,32,30,32
150,relaxed,NaN,69,31,32,30,32
150,relaxed,NaN,70,33,34,32,34
150,relaxed,NaN,71,33,34,32,34
150,relaxed,NaN,72,35,35,34,35
150,relaxed,NaN,73,35,36,34,36
150,relaxed,NaN,74,37,37,37,37
150,relaxed,NaN,75,37,37,38,38
150,relaxed,NaN,76,38,38,39,39
150,relaxed,NaN,77,39,39,40,40
150,relaxed,NaN,78,39,39,40,40
150,relaxed,NaN,79,41,41,42,42
150,relaxed,NaN,80,42,42,42,42
150,relaxed,NaN,81,43,44,44,44
150,relaxed,NaN,82,43,44,44,44
150,relaxed,NaN,83,44,45,45,45
150,relaxed,NaN,84,45,46,46,46
150,relaxed,NaN,85,45,46,46,46
150,relaxed,NaN,86,47,46,49,49
150,relaxed,NaN,87,48,46,49,49
150,relaxed,NaN,88,48,47,50,50
150,relaxed,NaN,89,49,48,51,51
150,relaxed,NaN,90,50,48,51,51
150,relaxed,NaN,91,52,51,53,53
150,relaxed,NaN,92,52,51,53,53
150,relaxed,NaN,93,53,51,55,55
150,relaxed,NaN,94,53,52,55,55
150,relaxed,NaN,95,53,52,56,56
150,relaxed,NaN,96,54,53,57,57
150,relaxed,NaN,97,55,54,58,58
150,relaxed,NaN,98,55,54,58,58
150,relaxed,NaN,99,56,55,60,60
150,relaxed,NaN,100,57,56,60,60
150,relaxed,NaN,101,57,56,60,60
150,plain,101,1,1,1,1,1
150,plain,101,2,3,3,3,3
150,plain,101,3,6,6,6,6
150,plain,101,4,9,9,9,9
150,plain,101,5,10,10,10,10
150,plain,101,6,12,12,12,12
150,plain,101,7,13,13,13,13
150,plain,101,8,15,15,15,15
150,plain,101,9,15,15,15,15
150,plain,101,10,16,16,16,16
150,plain,101,11,17,17,17,17
150,plain,101,12,17,17,17,17
150,plain,101,13,18,18,18,18
150,plain,101,14,18,18,18,18
150,plain,101,15,19,19,19,19
150,plain,101,16,19,19,19,19
150,plain,101,17,20,20,20,20
150,plain,101,18,20,20,20,20
150,plain,101,19,21,21,21,21
150,plain,101,20,21,21,21,21
150,plain,101,21,22,22,22,22
150,plain,101,22,22,22,22,22
150,plain,101,23,22,22,22,22
150,plain,101,24,23,23,23,23
150,plain,101,25,23,23,23,23
150,plain,101,26,24,24,24,24
150,plain,101,27,24,24,24,24
150,plain,101,28,25,25,25,25
150,plain,101,29,25,25,25,25
150,plain,101,30,25,25,25,25
150,plain,101,31,26,26,26,26
150,plain,101,32,26,26,26,26
150,plain,101,33,26,26,26,26
150,plain,101,34,26,26,26,26
150,plain,101,35,27,27,27,27
150,plain,101,36,27,27,27,27
150,plain,101,37,27,27,27,27
150,plain,101,38,28,28,28,28
150,plain,101,39,28,28,28,28
150,plain,101,40,28,28,28,28
150,plain,101,41,29,29,29,29
150,plain,101,42,29,29,29,29
150,plain,101,43,29,29,29,29
150,plain,101,44,29,29,29,29
150,plain,101,45,29,29,29,29
150,plain,101,46,30,30,30,30
150,plain,101,47,30,30,30,30
150,plain,101,48,30,30,30,30
150,plain,101,49,31,31,31,31
150,plain,101,50,31,31,31,31
150,plain,101,51,31,31,31,31
150,plain,101,52,31,31,31,31
150,plain,101,53,32,32,32,32
150,plain,101,54,32,32,32,32
150,plain,101,55,33,33,33,33
150,plain,101,56,33,33,33,33
150,plain,101,57,34,34,34,34
150,plain,101,58,33,33,33,33
150,plain,101,59,34,34,34,34
150,plain,101,60,35,35,35,35
150,plain,101,61,35,35,35,35
150,plain,101,62,36,36,36,36
150,plain,101,63,35,35,35,35
150,plain,101,64,36,36,36,36
150,plain,101,65,36,36,36,36
150,plain,101,66,36,36,36,36
150,plain,101,67,36,36,36,36
150,plain,101,68,37,37,37,37
150,plain,101,69,37,37,37,37
150,plain,101,70,37,37,37,37
150,plain,101,71,38,38,38,38
150,plain,101,72,38,38,38,38
150,plain,101,73,38,38,38,38
150,plain,101,74,38,38,38,38
150,plain,101,75,39,39,39,39
150,plain,101,76,39,39,39,39
150,plain,101,77,39,39,39,39
150,plain,101,78,39,39,39,39
150,plain,101,79,39,39,39,39
150,plain,101,80,39,39,39,39
150,plain,101,81,39,39,39,39
150,plain,101,82,40,40,40,40
150,plain,101,83,39,39,39,39
150,plain,101,84,40,40,40,40
150,plain,101,85,40,40,40,40
150,plain,101,86,40,40,41,41
150,plain,101,87,40,40,41,41
150,plain,101,88,40,40,41,41
150,plain,101,89,41,41,41,41
150,plain,101,90,41,41,41,41
150,plain,101,91,42,42,43,43
150,plain,101,92,41,41,42,42
150,plain,101,93,43,43,43,43
150,plain,101,94,43,43,44,44
150,plain,101,95,43,43,44,44
150,plain,101,96,43,43,44,44
150,plain,101,97,43,43,44,44
150,plain,101,98,43,43,44,44
150,plain,101,99,43,43,44,44
150,plain,101,100,43,43,44,44
150,plain,202,1,1,1,1,1
150,plain,202,2,3,3,3,3
150,plain,202,3,6,6,6,6
150,plain,202,4,9,9,9,9
150,plain,202,5,10,10,10,10
150,plain,202,6,12,12,12,12
150,plain,202,7,13,13,13,13
150,plain,202,8,15,15,15,15
150,plain,202,9,15,15,15,15
150,plain,202,10,16,16,16,16
150,plain,202,11,17,17,17,17
150,plain,202,12,17,17,17,17
150,plain,202,13,18,18,18,18
150,plain,202,14,18,18,18,18
150,plain,202,15,19,19,19,19
150,plain,202,16,19,19,19,19
150,plain,202,17,20,20,20,20
150,plain,202,18,20,20,20,20
150,plain,202,19,21,21,21,21
150,plain,202,20,21,21,21,21
150,plain,202,21,22,22,22,22
150,plain,202,22,22,22,22,22
150,plain,202,23,22,22,22,22
150,plain,202,24,23,23,23,23
150,plain,202,25,23,23,23,23
150,plain,202,26,24,24,24,24
150,plain,202,27,24,24,24,24
150,plain,202,28,25,25,25,25
150,plain,202,29,25,25,25,25
150,plain,202,30,25,25,25,25
150,plain,202,31,26,26,26,26
150,plain,202,32,26,26,26,26
150,plain,202,33,26,26,26,26
150,plain,202,34,26,26,26,26
150,plain,202,35,27,27,27,27
150,plain,202,36,27,27,27,27
150,plain,202,37,27,27,27,27
150,plain,202,38,28,28,28,28
150,plain,202,39,28,28,28,28
150,plain,202,40,28,28,28,28
150,plain,202,41,29,29,29,29
150,plain,202,42,29,29,29,29
150,plain,202,43,29,29,29,29
150,plain,202,44,29,29,29,29
150,plain,202,45,29,29,29,29
150,plain,202,46,30,30,30,30
150,plain,202,47,30,30,30,30
150,plain,202,48,30,30,30,30
150,plain,202,49,31,31,31,31
150,plain,202,50,31,31,31,31
150,plain,202,51,31,31,31,31
150,plain,202,52,31,31,31,31
150,plain,202,53,32,32,32,32
150,plain,202,54,32,32,32,32
150,plain,202,55,33,33,33,33
150,plain,202,56,33,33,33,33
150,plain,202,57,34,34,34,34
150,plain,202,58,33,33,33,33
150,plain,202,59,34,34,34,34
150,plain,202,60,35,35,35,35
150,plain,202,61,35,35,35,35
150,plain,202,62,36,36,36,36
150,plain,202,63,35,35,35,35
150,plain,202,64,36,36,36,36
150,plain,202,65,36,36,36,36
150,plain,202,66,36,36,36,36
150,plain,202,67,36,36,36,36
150,plain,202,68,37,37,37,37
150,plain,202,69,37,37,37,37
150,plain,202,70,37,37,37,37
150,plain,202,71,38,38,38,38
150,plain,202,72,38,38,38,38
150,plain,202,73,38,38,38,38
150,plain,202,74,38,38,38,38
150,plain,202,75,39,39,39,39
150,plain,202,76,39,39,39,39
150,plain,202,77,39,39,39,39
150,plain,202,78,39,39,39,39
150,plain,202,79,39,39,39,39
150,plain,202,80,39,39,39,39
150,plain,202,81,39,39,39,39
150,plain,202,82,40,40,40,40
150,plain,202,83,39,39,39,39
150,plain,202,84,40,40,40,40
150,plain,202,85,40,40,40,40
150,plain,202,86,40,40,41,41
150,plain,202,87,40,40,41,41
150,plain,202,88,40,40,41,41
150,plain,202,89,41,41,41,41
150,plain,202,90,41,41,41,41
150,plain,202,91,42,42,43,43
150,plain,202,92,41,41,42,42
150,plain,202,93,43,43,43,43
150,plain,202,94,43,43,44,44
150,plain,202,95,43,43,44,44
150,plain,202,96,43,43,44,44
150,plain,202,97,43,43,44,44
150,plain,202,98,43,43,44,44
150,plain,202,99,43,43,44,44
150,plain,202,100,43,43,44,44
150,plain,303,1,1,1,1,1
150,plain,303,2,3,3,3,3
150,plain,303,3,6,6,6,6
150,plain,303,4,9,9,9,9
150,plain,303,5,10,10,10,10
150,plain,303,6,12,12,12,12
150,plain,303,7,13,13,13,13
150,plain,303,8,15,15,15,15
150,plain,303,9,15,15,15,15
150,plain,303,10,16,16,16,16
150,plain,303,11,17,17,17,17
150,plain,303,12,17,17,17,17
150,plain,303,13,18,18,18,18
150,plain,303,14,18,18,18,18
150,plain,303,15,19,19,19,19
150,plain,303,16,19,19,19,19
150,plain,303,17,20,20,20,20
150,plain,303,18,20,20,20,20
150,plain,303,19,21,21,21,21
150,plain,303,20,21,21,21,21
150,plain,303,21,22,22,22,22
150,plain,303,22,22,22,22,22
150,plain,303,23,22,22,22,22
150,plain,303,24,23,23,23,23
150,plain,303,25,23,23,23,23
150,plain,303,26,24,24,24,24
150,plain,303,27,24,24,24,24
150,plain,303,28,25,25,25,25
150,plain,303,29,25,25,25,25
150,plain,303,30,25,25,25,25
150,plain,303,31,26,26,26,26
150,plain,303,32,26,26,26,26
150,plain,303,33,26,26,26,26
150,plain,303,34,26,26,26,26
150,plain,303,35,27,27,27,27
150,plain,303,36,27,27,27,27
150,plain,303,37,27,27,27,27
150,plain,303,38,28,28,28,28
150,plain,303,39,28,28,28,28
150,plain,303,40,28,28,28,28
150,plain,303,41,29,29,29,29
150,plain,303,42,29,29,29,29
150,plain,303,43,29,29,29,29
150,plain,303,44,29,29,29,29
150,plain,303,45,29,29,29,29
150,plain,303,46,30,30,30,30
150,plain,303,47,30,30,30,30
150,plain,303,48,30,30,30,30
150,plain,303,49,31,31,31,31
150,plain,303,50,31,31,31,31
150,plain,303,51,31,31,31,31
150,plain,303,52,31,31,31,31
150,plain,303,53,32,32,32,32
150,plain,303,54,32,32,32,32
150,plain,303,55,33,33,33,33
150,plain,303,56,33,33,33,33
150,plain,303,57,34,34,34,34
150,plain,303,58,33,33,33,33
150,plain,303,59,34,34,34,34
150,plain,303,60,35,35,35,35
150,plain,303,61,35,35,35,35
150,plain,303,62,36,36,36,36
150,plain,303,63,35,35,35,35
150,plain,303,64,36,36,36,36
150,plain,303,65,36,36,36,36
150,plain,303,66,36,36,36,36
150,plain,303,67,36,36,36,36
150,plain,303,68,37,37,37,37
150,plain,303,69,37,37,37,37
150,plain,303,70,37,37,37,37
150,plain,303,71,38,38,38,38
150,plain,303,72,38,38,38,38
150,plain,303,73,38,38,38,38
150,plain,303,74,38,38,38,38
150,plain,303,75,39,39,39,39
150,plain,303,76,39,39,39,39
150,plain,303,77,39,39,39,39
150,plain,303,78,39,39,39,39
150,plain,303,79,39,39,39,39
150,plain,303,80,39,39,39,39
150,plain,303,81,39,39,39,39
150,plain,303,82,40,40,40,40
150,plain,303,83,39,39,39,39
150,plain,303,84,40,40,40,40
150,plain,303,85,40,40,40,40
150,plain,303,86,40,40,41,41
150,plain,303,87,40,40,41,41
150,plain,303,88,40,40,41,41
150,plain,303,89,41,41,41,41
150,plain,303,90,41,41,41,41
150,plain,303,91,42,42,43,43
150,plain,303,92,41,41,42,42
150,plain,303,93,43,43,43,43
150,plain,303,94,43,43,44,44
150,plain,303,95,43,43,44,44
150,plain,303,96,43,43,44,44
150,plain,303,97,43,43,44,44
150,plain,303,98,43,43,44,44
150,plain,303,99,43,43,44,44
150,plain,303,100,43,43,44,44
150,plain,404,1,1,1,1,1
150,plain,404,2,3,3,3,3
150,plain,404,3,6,6,6,6
150,plain,404,4,9,9,9,9
150,plain,404,5,10,10,10,10
150,plain,404,6,12,12,12,12
150,plain,404,7,13,13,13,13
150,plain,404,8,15,15,15,15
150,plain,404,9,15,15,15,15
150,plain,404,10,16,16,16,16
150,plain,404,11,17,17,17,17
150,plain,404,12,17,17,17,17
150,plain,404,13,18,18,18,18
150,plain,404,14,18,18,18,18
150,plain,404,15,19,19,19,19
150,plain,404,16,19,19,19,19
150,plain,404,17,20,20,20,20
150,plain,404,18,20,20,20,20
150,plain,404,19,21,21,21,21
150,plain,404,20,21,21,21,21
150,plain,404,21,22,22,22,22
150,plain,404,22,22,22,22,22
150,plain,404,23,22,22,22,22
150,plain,404,24,23,23,23,23
150,plain,404,25,23,23,23,23
150,plain,404,26,24,24,24,24
150,plain,404,27,24,24,24,24
150,plain,404,28,25,25,25,25
150,plain,404,29,25,25,25,25
150,plain,404,30,25,25,25,25
150,plain,404,31,26,26,26,26
150,plain,404,32,26,26,26,26
150,plain,404,33,26,26,26,26
150,plain,404,34,26,26,26,26
150,plain,404,35,27,27,27,27
150,plain,404,36,27,27,27,27
150,plain,404,37,27,27,27,27
150,plain,404,38,28,28,28,28
150,plain,404,39,28,28,28,28
150,plain,404,40,28,28,28,28
150,plain,404,41,29,29,29,29
150,plain,404,42,29,29,29,29
150,plain,404,43,29,29,29,29
150,plain,404,44,29,29,29,29
150,plain,404,45,29,29,29,29
150,plain,404,46,30,30,30,30
150,plain,404,47,30,30,30,30
150,plain,404,48,30,30,30,30
150,plain,404,49,31,31,31,31
150,plain,404,50,31,31,31,31
150,plain,404,51,31,31,31,31
150,plain,404,52,31,31,31,31
150,plain,404,53,32,32,32,32
150,plain,404,54,32,32,32,32
150,plain,404,55,33,33,33,33
150,plain,404,56,33,33,33,33
150,plain,404,57,34,34,34,34
150,plain,404,58,33,33,33,33
150,plain,404,59,34,34,34,34
150,plain,404,60,35,35,35,35
150,plain,404,61,35,35,35,35
150,plain,404,62,36,36,36,36
150,plain,404,63,35,35,35,35
150,plain,404,64,36,36,36,36
150,plain,404,65,36,36,36,36
150,plain,404,66,36,36,36,36
150,plain,404,67,36,36,36,36
150,plain,404,68,37,37,37,37
150,plain,404,69,37,37,37,37
150,plain,404,70,37,37,37,37
150,plain,404,71,38,38,38,38
150,plain,404,72,38,38,38,38
150,plain,404,73,38,38,38,38
150,plain,404,74,38,38,38,38
150,plain,404,75,39,39,39,39
150,plain,404,76,39,39,39,39
150,plain,404,77,39,39,39,39
150,plain,404,78,39,39,39,39
150,plain,404,79,39,39,39,39
150,plain,404,80,39,39,39,39
150,plain,404,81,39,39,39,39
150,plain,404,82,40,40,40,40
150,plain,404,83,39,39,39,39
150,plain,404,84,40,40,40,40
150,plain,404,85,40,40,40,40
150,plain,404,86,40,40,41,41
150,plain,404,87,40,40,41,41
150,plain,404,88,40,40,41,41
150,plain,404,89,41,41,41,41
150,plain,404,90,41,41,41,41
150,plain,404,91,42,42,43,43
150,plain,404,92,41,41,42,42
150,plain,404,93,43,43,43,43
150,plain,404,94,43,43,44,44
150,plain,404,95,43,43,44,44
150,plain,404,96,43,43,44,44
150,plain,404,97,43,43,44,44
150,plain,404,98,43,43,44,44
150,plain,404,99,43,43,44,44
150,plain,404,100,43,43,44,44
150,plain,505,1,1,1,1,1
150,plain,505,2,3,3,3,3
150,plain,505,3,6,6,6,6
150,plain,505,4,9,9,9,9
150,plain,505,5,10,10,10,10
150,plain,505,6,12,12,12,12
150,plain,505,7,13,13,13,13
150,plain,505,8,15,15,15,15
150,plain,505,9,15,15,15,15
150,plain,505,10,16,16,16,16
150,plain,505,11,17,17,17,17
150,plain,505,12,17,17,17,17
150,plain,505,13,18,18,18,18
150,plain,505,14,18,18,18,18
150,plain,505,15,19,19,19,19
150,plain,505,16,19,19,19,19
150,plain,505,17,20,20,20,20
150,plain,505,18,20,20,20,20
150,plain,505,19,21,21,21,21
150,plain,505,20,21,21,21,21
150,plain,505,21,22,22,22,22
150,plain,505,22,22,22,22,22
150,plain,505,23,22,22,22,22
150,plain,505,24,23,23,23,23
150,plain,505,25,23,23,23,23
150,plain,505,26,24,24,24,24
150,plain,505,27,24,24,24,24
150,plain,505,28,25,25,25,25
150,plain,505,29,25,25,25,25
150,plain,505,30,25,25,25,25
150,plain,505,31,26,26,26,26
150,plain,505,32,26,26,26,26
150,plain,505,33,26,26,26,26
150,plain,505,34,26,26,26,26
150,plain,505,35,27,27,27,27
150,plain,505,36,27,27,27,27
150,plain,505,37,27,27,27,27
150,plain,505,38,28,28,28,28
150,plain,505,39,28,28,28,28
150,plain,505,40,28,28,28,28
150,plain,505,41,29,29,29,29
150,plain,505,42,29,29,29,29
150,plain,505,43,29,29,29,29
150,plain,505,44,29,29,29,29
150,plain,505,45,29,29,29,29
150,plain,505,46,30,30,30,30
150,plain,505,47,30,30,30,30
150,plain,505,48,30,30,30,30
150,plain,505,49,31,31,31,31
150,plain,505,50,31,31,31,31
150,plain,505,51,31,31,31,31
150,plain,505,52,31,31,31,31
150,plain,505,53,32,32,32,32
150,plain,505,54,32,32,32,32
150,plain,505,55,33,33,33,33
150,plain,505,56,33,33,33,33
150,plain,505,57,34,34,34,34
150,plain,505,58,33,33,33,33
150,plain,505,59,34,34,34,34
150,plain,505,60,35,35,35,35
150,plain,505,61,35,35,35,35
150,plain,505,62,36,36,36,36
150,plain,505,63,35,35,35,35
150,plain,505,64,36,36,36,36
150,plain,505,65,36,36,36,36
150,plain,505,66,36,36,36,36
150,plain,505,67,36,36,36,36
150,plain,505,68,37,37,37,37
150,plain,505,69,37,37,37,37
150,plain,505,70,37,37,37,37
150,plain,505,71,38,38,38,38
150,plain,505,72,38,38,38,38
150,plain,505,73,38,38,38,38
150,plain,505,74,38,38,38,38
150,plain,505,75,39,39,39,39
150,plain,505,76,39,39,39,39
150,plain,505,77,39,39,39,39
150,plain,505,78,39,39,39,39
150,plain,505,79,39,39,39,39
150,plain,505,80,39,39,39,39
150,plain,505,81,39,39,39,39
150,plain,505,82,40,40,40,40
150,plain,505,83,39,39,39,39
150,plain,505,84,40,40,40,40
150,plain,505,85,40,40,40,40
150,plain,505,86,40,40,41,41
150,plain,505,87,40,40,41,41
150,plain,505,88,40,40,41,41
150,plain,505,89,41,41,41,41
150,plain,505,90,41,41,41,41
150,plain,505,91,42,42,43,43
150,plain,505,92,41,41,42,42
150,plain,505,93,43,43,43,43
150,plain,505,94,43,43,44,44
150,plain,505,95,43,43,44,44
150,plain,505,96,43,43,44,44
150,plain,505,97,43,43,44,44
150,plain,505,98,43,43,44,44
150,plain,505,99,43,43,44,44
150,plain,505,100,43,43,44,44
150,rhosvd_sgmres,101,1,1,1,1,1
150,rhosvd_sgmres,101,2,3,3,3,3
150,rhosvd_sgmres,101,3,6,6,6,6
150,rhosvd_sgmres,101,4,9,9,9,9
150,rhosvd_sgmres,101,5,10,10,10,10
150,rhosvd_sgmres,101,6,12,12,12,12
150,rhosvd_sgmres,101,7,13,13,13,13
150,rhosvd_sgmres,101,8,15,15,15,15
150,rhosvd_sgmres,101,9,15,15,15,15
150,rhosvd_sgmres,101,10,16,16,16,16
150,rhosvd_sgmres,101,11,17,17,17,17
150,rhosvd_sgmres,101,12,17,17,17,17
150,rhosvd_sgmres,101,13,18,18,18,18
150,rhosvd_sgmres,101,14,18,18,18,18
150,rhosvd_sgmres,101,15,19,19,19,19
150,rhosvd_sgmres,101,16,19,19,19,19
150,rhosvd_sgmres,101,17,20,20,20,20
150,rhosvd_sgmres,101,18,20,20,20,20
150,rhosvd_sgmres,101,19,21,21,21,21
150,rhosvd_sgmres,101,20,21,21,21,21
150,rhosvd_sgmres,101,21,22,22,22,22
150,rhosvd_sgmres,101,22,22,22,22,22
150,rhosvd_sgmres,101,23,23,23,23,23
150,rhosvd_sgmres,101,24,23,23,23,23
150,rhosvd_sgmres,101,25,24,24,24,24
150,rhosvd_sgmres,101,26,24,24,24,24
150,rhosvd_sgmres,101,27,24,24,24,24
150,rhosvd_sgmres,101,28,25,25,25,25
150,rhosvd_sgmres,101,29,25,25,25,25
150,rhosvd_sgmres,101,30,26,26,26,26
150,rhosvd_sgmres,101,31,27,27,27,27
150,rhosvd_sgmres,101,32,27,27,27,27
150,rhosvd_sgmres,101,33,27,27,27,27
150,rhosvd_sgmres,101,34,28,28,28,28
150,rhosvd_sgmres,101,35,28,28,28,28
150,rhosvd_sgmres,101,36,29,29,29,29
150,rhosvd_sgmres,101,37,29,29,29,29
150,rhosvd_sgmres,101,38,29,29,29,29
150,rhosvd_sgmres,101,39,30,30,30,30
150,rhosvd_sgmres,101,40,30,30,30,30
150,rhosvd_sgmres,101,41,30,30,30,30
150,rhosvd_sgmres,101,42,30,30,30,30
150,rhosvd_sgmres,101,43,30,30,30,30
150,rhosvd_sgmres,101,44,32,32,32,32
150,rhosvd_sgmres,101,45,32,32,32,32
150,rhosvd_sgmres,101,46,33,33,33,33
150,rhosvd_sgmres,101,47,33,33,33,33
150,rhosvd_sgmres,101,48,33,33,33,33
150,rhosvd_sgmres,101,49,34,34,34,34
150,rhosvd_sgmres,101,50,34,34,34,34
150,rhosvd_sgmres,101,51,34,34,34,34
150,rhosvd_sgmres,101,52,34,34,34,34
